mirnaid,refseqid,genesymbol,duplex,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
hsa-miR-496,NM_001278670,NFATC1,(((((((((..((((.......&))))...))))))))).,3602,3619,1.0,-15.2,1,0.05237652,0.603,0.5272476666666667,1.470418913125,-8.237904470243807,13,17,9,3UTR,,0,0
hsa-miR-496,NM_001278672,NFATC1,(((((((((..((((.......&))))...))))))))).,3361,3378,1.0,-15.2,1,0.05237652,0.603,0.5272476666666667,1.470418913125,-8.237904470243807,13,17,9,3UTR,,0,0
hsa-miR-496,NM_001278673,NFATC1,(((((((((..((((.......&))))...))))))))).,2952,2969,1.0,-15.2,1,0.05237652,0.603,1.0027963055555553,1.43663018,-8.237904470243807,13,17,9,3UTR,,0,0
hsa-miR-496,NM_001281517,CEP85,..(((((((((((((((((((.&))))..))))))))))......))))).,2943,2971,1.0,-19.5,1,0.00514573,0.515,0.06917850037037036,0.06584728987499998,-4.95700071937229,19,28,10,3UTR,,0,0
hsa-miR-496,NM_001281518,CEP85,..(((((((((((((((((((.&))))..))))))))))......))))).,1555,1583,1.0,-19.5,1,0.00514573,0.515,0.06917850037037036,0.06584728987499998,-4.95700071937229,19,28,10,3UTR,,0,0
hsa-miR-496,NM_001282309,CATSPER2,((((((((((.(((..(((((.&)))))..))).)))))))))).,2740,2762,1.0,-18.0,1,0.001672157,0.676,2.9259271,2.1092151350000004,-7.730847562166263,18,22,10,3UTR,,0,0
hsa-miR-496,NM_001282425,GNA13,((((((((((((((((......&))))..)))))))))).)).,2403,2423,1.0,-17.9,1,0.001598958,0.588,0.5122946526315789,0.3208643675,-3.937574446201665,16,20,10,3UTR,,0,0
hsa-miR-496,NM_001282468,GOLGA8M,((.((((((((((((((.(((.&.))).))))).............))))))))))).,5103,5149,1.0,-19.1,1,0.0001518385,0.618,0.7094610370370369,0.556346375375,-5.495113920508112,19,35,11,3UTR,,0,0
hsa-miR-496,NM_001282606,TMBIM4,.((((....(((.(((((((((&.))))))))).))))))).,2963,2988,1.0,-19.7,1,0.001722657,0.544,0.0,0.0,-11.89712533351412,16,19,9,3UTR,,0,0
hsa-miR-496,NM_001282609,TMBIM4,.((((....(((.(((((((((&.))))))))).))))))).,2787,2812,1.0,-19.7,1,0.001722657,0.544,0.0,0.0,-11.89712533351412,16,19,9,3UTR,,0,0
hsa-miR-496,NM_001282676,PAMR1,.((((.(((((.((((((....&))))))))))))))).,1950,1966,1.0,-16.9,1,1.261421e-05,0.426,4.5466101,4.19212148375,-9.041086908146521,15,16,15,3UTR,,0,0
hsa-miR-496,NM_001282748,TLE4,(((((((....(((((......&)))))....))))))).,3841,3858,1.0,-17.3,1,0.02526219,0.632,1.9735952857142858,1.9551495049999998,-11.374879977366588,12,17,7,3UTR,,0,1
hsa-miR-496,NM_001282749,TLE4,(((((((....(((((......&)))))....))))))).,3670,3687,1.0,-17.3,1,0.02526219,0.632,1.9735952857142858,1.9551495049999998,-11.374879977366588,12,17,7,3UTR,,0,1
hsa-miR-496,NM_001282753,TLE4,(((((((....(((((......&)))))....))))))).,3538,3555,1.0,-17.3,1,0.02526219,0.632,1.9735952857142858,1.9551495049999998,-11.374879977366588,12,17,7,3UTR,,0,1
hsa-miR-496,NM_001282902,TRPS1,.(((((((((((.((((.....&)))).))))))))))).,8854,8871,1.0,-18.1,1,0.02322259,0.75,3.2176236363636366,3.26381189875,-5.08245545002336,15,17,11,3UTR,,0,0
hsa-miR-496,NM_001282940,MDH1B,((((((..(((((((((.....&.))))))))).)))))).,1943,1986,1.0,-23.2,1,0.003217545,0.544,3.4859706588888897,1.747964709,-7.794895910253615,15,18,9,3UTR,,0,0
hsa-miR-496,NM_001284391,VGLL4,(((((((((....((((((((.&))))))))...))))))))).,2030,2051,1.0,-17.8,1,0.06918586,0.574,2.2417894444444446,2.0360020850000007,-12.640789312202793,17,21,9,3UTR,,0,0
hsa-miR-496,NM_001286124,MARK1,((.(((((((((((((......&.))))))))))))))).,5272,5301,1.0,-21.4,1,0.0140785,0.647,0.7033021461538461,0.6532211263425926,-5.495113920508112,15,17,15,3UTR,,0,0
hsa-miR-496,NM_001286126,MARK1,((.(((((((((((((......&.))))))))))))))).,5224,5253,1.0,-21.4,1,0.0140785,0.647,0.7033021461538461,0.6532211263425926,-5.495113920508112,15,17,15,3UTR,,0,0
hsa-miR-496,NM_001286128,MARK1,((.(((((((((((((......&.))))))))))))))).,5158,5187,1.0,-21.4,1,0.0140785,0.647,0.5611929846153846,0.9766317862500002,-5.495113920508112,15,17,15,3UTR,,0,0
hsa-miR-496,NM_001286216,GTPBP2,((.(((((((((((((......&))))))))))..))).)).,2108,2127,1.0,-18.9,1,0.003960266,0.559,5.778279400000001,5.156327456125,-5.495113920508112,15,19,10,3UTR,,0,0
hsa-miR-496,NM_001286219,TMEM132B,(.(((.(((((.((((((.(((&))))))))).))))).))).).,7077,7099,1.0,-19.0,1,0.001488252,0.529,-0.35558341666666665,-0.27730185875,-10.349012399006238,18,22,9,3UTR,,0,0
hsa-miR-496,NM_001286258,PKNOX1,(((((((((((((..((((...&)))).))))))))))))).,2143,2162,1.0,-18.1,1,0.0004333261,0.735,0.4982370015384615,0.5092424390000003,-5.529863923972706,17,19,13,3UTR,,0,0
hsa-miR-496,NM_001286264,MRS2,...((((((((.((((......&)))))))))))).,3804,3817,1.0,-15.9,1,0.02656704,0.662,-0.2342593625,-0.07111325250000004,-9.861343503275094,12,13,12,3UTR,,0,0
hsa-miR-496,NM_001286266,MRS2,...((((((((.((((......&)))))))))))).,3645,3658,1.0,-15.9,1,0.02656704,0.662,-0.2342593625,-0.07111325250000004,-9.861343503275094,12,13,12,3UTR,,0,0
hsa-miR-496,NM_001286274,KIAA1586,..((((..((((((((((((((&)))))))))).)))).)))).,2521,2542,1.0,-23.8,1,0.0009493819,0.632,0.11844751333333334,0.20695382375000004,-8.81432218342424,18,21,10,3UTR,,0,0
hsa-miR-496,NM_001286371,VTA1,.(((((((((((((((..((((&))))...)))))))))).....................))))).,6418,6462,1.0,-21.8,1,0.0002641384,0.5,0.0,0.0,-3.793324837357118,19,44,10,3UTR,,0,0
hsa-miR-496,NM_001286371,VTA1,((.(((.((..((((((((((.&))))))))))..)).))).)).,2052,2074,1.0,-18.7,1,0.1186582,0.574,0.36158122000000004,0.13364092249999998,-11.106081399117961,17,22,10,3UTR,,0,0
hsa-miR-496,NM_001286372,VTA1,.(((((((((((((((..((((&))))...)))))))))).....................))))).,6323,6367,1.0,-21.8,1,0.0002641384,0.5,0.0,0.0,-3.793324837357118,19,44,10,3UTR,,0,0
hsa-miR-496,NM_001286372,VTA1,((.(((.((..((((((((((.&))))))))))..)).))).)).,1957,1979,1.0,-18.7,1,0.1186582,0.574,0.36158122000000004,0.13364092249999998,-11.106081399117961,17,22,10,3UTR,,0,0
hsa-miR-496,NM_001286408,SCML4,.((((((((((((((.......&)))))))).)))))).,2613,2629,1.0,-17.4,1,0.02994934,0.618,0.11010739333333325,0.14715208249999995,-4.026373917660731,14,16,8,3UTR,,0,0
hsa-miR-496,NM_001286409,SCML4,.((((((((((((((.......&)))))))).)))))).,2076,2092,1.0,-17.4,1,0.02994934,0.618,0.47452229999999995,0.385888735,-4.026373917660731,14,16,8,3UTR,,0,0
hsa-miR-496,NM_001286446,RIPOR2,(((((..(((.(((((((((((&))))))))))))))..........))))).,3103,3133,1.0,-21.2,1,0.005929623,0.647,4.97422709090909,4.765428215,-10.206994217676382,19,30,14,3UTR,,0,1
hsa-miR-496,NM_001286447,RIPOR2,(((((..(((.(((((((((((&))))))))))))))..........))))).,3105,3135,1.0,-21.2,1,0.005929623,0.647,4.94472509090909,4.73823924,-10.206994217676382,19,30,14,3UTR,,0,1
hsa-miR-496,NM_001286455,SLC22A23,.((((.(((((((((((.....&))))))))))))))).,3794,3810,1.0,-17.6,1,0.004295816,0.647,1.6149376636363635,1.9790949150000006,-5.694283598550164,15,16,15,3UTR,,0,0
hsa-miR-496,NM_001286514,ATF7IP,.(((((..(((.((((((((.(&.).)))))))))))..))))).,7991,8037,1.0,-20.6,1,0.02983401,0.632,-0.19267336250000003,0.5591079682500001,-10.997449611005424,17,22,11,3UTR,,0,0
hsa-miR-496,NM_001286568,ZRANB3,((((.((((((((((((((...&)))).)).)))))))))))).,4194,4215,1.0,-18.2,1,0.008031213,0.485,3.1528320562500003,2.7893782825,-8.056611621014136,18,21,12,3UTR,,0,0
hsa-miR-496,NM_001286686,CKAP2,.......(((((((((((.(((&.)))))))))))))).,2229,2272,1.0,-20.8,0,0.0008732171,0.559,-0.3540842472727273,0.17921406900000006,-17.110244939514768,14,16,14,3UTR,,0,0
hsa-miR-496,NM_001286691,MLLT3,((((((.((((((((.......&)))).)))).)))))).,2899,2916,1.0,-17.1,1,0.084611,0.618,1.8193424444444446,2.0493762325000002,-5.7143100613765965,14,17,6,3UTR,,0,0
hsa-miR-496,NM_001286732,GRTP1,(((((.(((.((((((......&)))))).)))))))).,1323,1339,1.0,-17.0,1,0.0001016403,0.382,3.6012153333333337,3.6023327525000006,-7.08103967572289,14,16,8,3UTR,,0,0
hsa-miR-496,NM_001286780,ANTXR2,((((((..(((((((.((((((&))))))..))))))))))))).,5843,5865,1.0,-18.8,1,0.005501216,0.559,0.5502293,1.3353918275,-8.027944990557229,19,22,13,3UTR,,0,0
hsa-miR-496,NM_001287036,KIAA1958,.((.(((((((((((((.....&)).))))))))))).)).,10257,10275,1.0,-18.6,1,0.003546268,0.676,0.0,0.0,-6.825347112316308,15,18,11,3UTR,,0,1
hsa-miR-496,NM_001287054,ZKSCAN1,...((((((((((..(((((((&))))))).)))))))))).,5205,5224,1.0,-20.6,1,0.0009688074,0.603,-0.21834844999999997,0.60220042625,-8.10682967144978,17,19,10,3UTR,,0,0
hsa-miR-496,NM_001287055,ZKSCAN1,...((((((((((..(((((((&))))))).)))))))))).,4508,4527,1.0,-20.6,1,0.0009688074,0.603,0.53776006,0.17474181624999996,-8.10682967144978,17,19,10,3UTR,,0,0
hsa-miR-496,NM_001287055,ZKSCAN1,(((.((((((((((((((((((&)))))))...))))))))).)).))).,2894,2921,1.0,-20.7,1,0.00490657,0.515,0.14998388181818187,-0.04457074624999999,-6.969596721160855,21,27,9,3UTR,,0,0
hsa-miR-496,NM_001287059,HECW1,((((((((((.((((.......&)))).)))))))))).,9036,9052,1.0,-17.6,1,0.000833631,0.529,3.2497649,3.0086715162499997,-6.995398001915627,14,16,10,3UTR,,0,0
hsa-miR-496,NM_001287140,TPD52,((((((.(((((((((......&)))))))))...)))))).,4031,4050,1.0,-18.1,1,0.003899203,0.574,4.2814873222222225,2.4418755106249996,-5.4812609810729835,15,19,9,3UTR,,0,0
hsa-miR-496,NM_001287143,TPD52,((((((.(((((((((......&)))))))))...)))))).,3989,4008,1.0,-18.1,1,0.003899203,0.574,4.2814873222222225,2.4418755106249996,-5.4812609810729835,15,19,9,3UTR,,0,0
hsa-miR-496,NM_001287341,NADK2,..(((.(((((((((((.....&)).))))))))).))).,2507,2524,1.0,-17.2,1,0.02555579,0.632,0.4652773833333333,1.34159261625,-6.857959480565336,14,17,9,3UTR,,0,0
hsa-miR-496,NM_001287491,TET3,.(((((((((.(((((..(((.&.)))..)))))))))))))).,6512,6541,1.0,-23.3,1,0.0006960298,0.382,1.0480810144444446,1.5107478511249997,-6.618099312767468,17,21,14,3UTR,,0,0
hsa-miR-496,NM_001287810,CYFIP1,((((((((..((((((......&))))))..)))))))).,6517,6534,1.0,-20.8,1,0.00296789,0.471,0.0,0.0,-6.236470572775607,14,17,8,3UTR,,0,0
hsa-miR-496,NM_001288643,ZNF286A,........(((((((((((((.&))))))))))))).,4598,4612,1.0,-17.7,0,0.0007409955,0.588,0.0853076923076923,-0.035550000000000026,-19.423879868695398,13,14,13,3UTR,,0,0
hsa-miR-496,NM_001288738,DNM1,...(((.(((((((((......&.))))))))).))).,3221,3241,1.0,-18.5,1,2.452019e-06,0.294,-0.08055400000000004,0.10961480249999986,-8.058226728550057,12,15,9,3UTR,,0,1
hsa-miR-496,NM_001288740,TMEM273,((((((((((((.(((..(((.&.)))..))).)))))))))))).,1525,1555,1.0,-22.4,1,0.003379812,0.676,-0.2616077499999999,0.3800076122500001,-5.226705058867908,18,23,12,3UTR,,0,0
hsa-miR-496,NM_001288742,TMEM273,((((((((((((.(((..(((.&.)))..))).)))))))))))).,1765,1795,1.0,-22.4,1,0.003379812,0.676,-0.2616077499999999,0.3800076122500001,-5.226705058867908,18,23,12,3UTR,,0,0
hsa-miR-496,NM_001288743,TMEM273,((((((((((((.(((..(((.&.)))..))).)))))))))))).,1953,1983,1.0,-22.4,1,0.003379812,0.676,-0.2616077499999999,0.3800076122500001,-5.226705058867908,18,23,12,3UTR,,0,0
hsa-miR-496,NM_001289024,KIF6,...((.((((((((((((((((&))))))..)))))))))))).,6568,6589,1.0,-21.2,1,0.005623616,0.471,2.06090355,1.6758767125000003,-8.415498954871785,18,21,12,3UTR,MIRT447342,0,0
hsa-miR-496,NM_001289024,KIF6,(.((((((.(((((((((((((&))))))))))))))))))).).,6663,6685,1.0,-20.2,1,0.003163748,0.544,0.9119569230769229,1.0771850275,-6.157639986462598,20,22,19,3UTR,MIRT447342,0,0
hsa-miR-496,NM_001289905,IL17RA,(.((((((((((((((..((((&))))..)))))))))))))).).,8320,8343,1.0,-26.8,1,0.0001923904,0.559,-0.2763517142857142,-0.13376128250000002,-5.101250328216836,19,23,14,3UTR,,0,0
hsa-miR-496,NM_001290043,TAP2,.((((((((((((((((.....&.)))))))))))))))).,5597,5642,1.0,-23.7,1,0.2927481,0.85,0.0,0.0,-3.793324837357118,16,18,16,3UTR,,0,0
hsa-miR-496,NM_001290048,ATL3,.(((((..(((.(((((.....&))))).)))..))))).,5528,5545,1.0,-17.9,1,0.001244367,0.559,7.385706000000001,2.6451982562500005,-10.997449611005424,13,17,5,3UTR,,0,0
hsa-miR-496,NM_001290215,CTBP2,((((((..(((.(((((.....&))))).))).)))))).,3480,3497,1.0,-18.2,1,0.01018497,0.471,-0.13261798333333333,-0.3063437524999999,-11.14169921984997,14,17,6,3UTR,,0,0
hsa-miR-496,NM_001290216,RARB,.((((..((((((((((.....&.))).))))))))))).,2760,2804,1.0,-17.6,1,0.0001022102,0.544,1.1574807090909092,2.214745373375,-7.2379701334214825,14,17,11,3UTR,,0,1
hsa-miR-496,NM_001290217,RARB,.((((..((((((((((.....&.))).))))))))))).,2173,2217,1.0,-17.6,1,0.0001022102,0.544,1.4788054363636365,2.2326844958750005,-7.2379701334214825,14,17,11,3UTR,,0,1
hsa-miR-496,NM_001290474,C2CD2L,.(((((((((.((((((.....&)))))).))))))))).,4700,4717,1.0,-18.2,1,0.002468253,0.603,0.30091822222222214,0.434625265,-6.618099312767468,15,17,9,3UTR,,0,0
hsa-miR-496,NM_001290983,DLG1,..((((((((((((((......&))))))))...)))))).,3753,3771,1.0,-19.0,1,0.006422407,0.574,5.417989470588235,5.3826519625,-4.95700071937229,14,18,8,3UTR,,0,0
hsa-miR-496,NM_001291951,GUCY1B1,((((((((((((((((((....&.))))))))))).))))))).,2368,2417,1.0,-22.0,1,0.008173361,0.691,0.46880482105263144,0.33611614374999993,-3.937574446201665,18,21,11,3UTR,,0,0
hsa-miR-496,NM_001291952,GUCY1B1,((((((((((((((((((....&.))))))))))).))))))).,2454,2503,1.0,-22.0,1,0.008173361,0.691,0.46880482105263144,0.33611614374999993,-3.937574446201665,18,21,11,3UTR,,0,0
hsa-miR-496,NM_001291953,GUCY1B1,((((((((((((((((((....&.))))))))))).))))))).,2617,2666,1.0,-22.0,1,0.008173361,0.691,0.46880482105263144,0.33611614374999993,-3.937574446201665,18,21,11,3UTR,,0,0
hsa-miR-496,NM_001291954,GUCY1B1,((((((((((((((((((....&.))))))))))).))))))).,2203,2252,1.0,-22.0,1,0.008173361,0.691,0.46880482105263144,0.33611614374999993,-3.937574446201665,18,21,11,3UTR,,0,0
hsa-miR-496,NM_001291955,GUCY1B1,((((((((((((((((((....&.))))))))))).))))))).,2228,2277,1.0,-22.0,1,0.008173361,0.691,0.46880482105263144,0.33611614374999993,-3.937574446201665,18,21,11,3UTR,,0,0
hsa-miR-496,NM_001291965,WASF3,((((((((.(((((((((....&.)))))))))..)))))))).,1967,2009,1.0,-20.5,1,0.001606092,0.588,1.2881555555555557,1.06489133375,-4.993964104447428,17,21,9,3UTR,,0,0
hsa-miR-496,NM_001294343,MTMR12,((((((((((((..((((((((&)))))))).)))))....))))))).,4632,4658,1.0,-19.4,1,0.007569536,0.647,2.1144838750000003,3.0946321474999996,-6.083544976388314,20,26,8,3UTR,,0,0
hsa-miR-496,NM_001294344,MTMR12,((((((((((((..((((((((&)))))))).)))))....))))))).,4464,4490,1.0,-19.4,1,0.007569536,0.647,2.1144838750000003,3.0946321474999996,-6.083544976388314,20,26,8,3UTR,,0,0
hsa-miR-496,NM_001297419,RAD52,(((((((((...(((((((...&.))))))).....))))))))).,2768,2815,1.0,-18.4,1,0.0336551,0.632,4.4034656666666665,4.191531765875,-11.35165869953655,16,23,9,3UTR,,0,0
hsa-miR-496,NM_001297562,TNFSF4,.(((((((((((..(((.....&)))..))))))))))).,1318,1335,1.0,-15.8,1,0.001319574,0.632,0.12786446363636364,0.35293001625000003,-5.9392953675437665,14,17,11,3UTR,,0,0
hsa-miR-496,NM_001297575,NPHS2,...((((..((((((((.(((.&.))).))))))))..)))).,1131,1157,1.0,-22.3,1,0.00018009,0.515,3.3565405,3.19919028125,-9.884564781105134,15,20,8,3UTR,,0,0
hsa-miR-496,NM_001297598,MIER3,..((((..(((((((((((((.&))).)))))))))))))).,2412,2431,1.0,-17.6,1,0.0003591651,0.588,0.5449141428571429,0.9086123800000001,-8.81432218342424,17,19,14,3UTR,,0,0
hsa-miR-496,NM_001297599,MIER3,..((((..(((((((((((((.&))).)))))))))))))).,2397,2416,1.0,-17.6,1,0.0003591651,0.588,1.2692408142857143,0.7678904375000002,-8.81432218342424,17,19,14,3UTR,,0,0
hsa-miR-496,NM_001297705,ADGRL2,.(((((((.((((((.......&))))))))))))).,3811,3825,1.0,-18.0,1,0.0005520755,0.588,7.022762857142858,6.371989414562501,-5.082763575906494,13,14,13,3UTR,,0,0
hsa-miR-496,NM_001300758,ANGEL2,...((((((((((((((.....&)).)))))))))))).,2076,2092,1.0,-18.0,1,0.001224419,0.574,-0.028645226666666645,-0.47476248249999997,-6.514540193678739,14,16,12,3UTR,,0,0
hsa-miR-496,NM_001300779,DERA,(((((((((((((.........&))))))))))))).,1045,1059,1.0,-17.8,1,0.006888166,0.632,0.12388235384615384,0.308552925,-5.762913004276319,13,14,13,3UTR,,0,0
hsa-miR-496,NM_001300788,FAM120C,.((((((((((.((((......&.)))).)))))))))).,4822,4868,1.0,-19.1,1,0.005542495,0.588,2.6708798000000007,0.9318193525,-7.140128146953473,14,17,10,3UTR,,0,0
hsa-miR-496,NM_001300851,RC3H1,(((((((((((((((..(((..&)))))))))))...))))))).,4687,4709,1.0,-17.9,1,0.004548059,0.618,0.2838820388888889,-0.05864680999999995,-4.1706235265052785,18,22,11,3UTR,,0,0
hsa-miR-496,NM_001300930,NAALAD2,((((((((((.((((.......&.)))))))))))))).,3148,3170,1.0,-17.4,1,0.06784647,0.691,0.26540856999999995,-0.02378173750000001,-6.995398001915627,14,16,14,3UTR,,0,0
hsa-miR-496,NM_001300960,CDK19,(((((((((((((((((.....&)).))))))))))..))))).,3751,3772,1.0,-18.2,1,0.004660773,0.574,1.6995834965,1.235440750375,-3.937574446201665,17,21,10,3UTR,,0,0
hsa-miR-496,NM_001300963,CDK19,(((((((((((((((((.....&)).))))))))))..))))).,3551,3572,1.0,-18.2,1,0.004660773,0.574,1.0275524050000002,1.1463463736250001,-3.937574446201665,17,21,10,3UTR,,0,0
hsa-miR-496,NM_001300985,PTBP2,.(((((.((((((((((.(((.&))).))))))))))))))).,2977,2997,1.0,-18.2,1,0.05065044,0.735,4.180153,4.311729875000001,-5.337011372228436,18,20,15,3UTR,,0,0
hsa-miR-496,NM_001300986,PTBP2,.(((((.((((((((((.(((.&))).))))))))))))))).,2986,3006,1.0,-18.2,1,0.05065044,0.735,4.180153,4.311729875000001,-5.337011372228436,18,20,15,3UTR,,0,0
hsa-miR-496,NM_001300989,PTBP2,.(((((.((((((((((.(((.&))).))))))))))))))).,2962,2982,1.0,-18.2,1,0.05065044,0.735,4.180153,4.311729875000001,-5.337011372228436,18,20,15,3UTR,,0,0
hsa-miR-496,NM_001301012,EYA4,(.(((((.((((((((......&))))))))..))))).).,4086,4104,1.0,-17.5,1,0.003829583,0.691,0.3483926875000001,0.09755913375000004,-7.414885257397467,14,18,8,3UTR,,0,0
hsa-miR-496,NM_001301013,EYA4,(.(((((.((((((((......&))))))))..))))).).,4266,4284,1.0,-17.5,1,0.003829583,0.691,0.3483926875000001,0.09755913375000004,-7.414885257397467,14,18,8,3UTR,,0,0
hsa-miR-496,NM_001301167,CLEC5A,(.((((((((((((((.(((((&)))))..)).)))....))))))))).).,898,927,1.0,-19.2,1,0.001795871,0.574,0.06847120000000004,0.1901376187499999,-5.101250328216836,20,29,9,3UTR,,0,0
hsa-miR-496,NM_001301210,MYEF2,(((((.((((((((((......&.))))))))))))))).,7718,7767,1.0,-20.9,1,0.01400105,0.603,1.2098247089999998,2.2205820120000004,-5.838533207394711,15,17,15,3UTR,,0,0
hsa-miR-496,NM_001301778,SS18L1,.(((((((((((.(((((....&))))).))))))))))).,1535,1553,1.0,-21.5,1,0.005143436,0.515,1.720030483636364,1.162846144,-5.08245545002336,16,18,11,3UTR,,0,0
hsa-miR-496,NM_001301860,LPIN3,(((((((((..((((((.....&.))))))...))))))))).,3725,3753,1.0,-20.7,1,7.43209e-05,0.382,-0.39058933333333323,-0.21198801875,-8.004855389940193,15,20,9,3UTR,,0,0
hsa-miR-496,NM_001303281,ZNF18,(((((.(((((.((((..(((.&.))).)))))))))))))).,2183,2211,1.0,-19.3,1,6.260235e-06,0.5,-0.11103959999999997,0.30190346749999997,-9.185336516991068,17,20,14,3UTR,,0,1
hsa-miR-496,NM_001303282,ZNF18,(((((.(((((.((((..(((.&.))).)))))))))))))).,2180,2208,1.0,-19.3,1,6.260235e-06,0.5,-0.11103959999999997,0.30190346749999997,-9.185336516991068,17,20,14,3UTR,,0,1
hsa-miR-496,NM_001303427,P3R3URF-PIK3R3,(((((((((((.(.((......&)).)))))))))))).,3692,3708,1.0,-17.2,1,0.002274371,0.574,5.593657545454545,5.48844762875,-8.141217673318426,14,16,12,3UTR,,0,0
hsa-miR-496,NM_001303429,PIK3R3,(((((((((((.(.((......&)).)))))))))))).,4037,4053,1.0,-17.2,1,0.002274371,0.574,5.401923790909091,5.45029966625,-8.141217673318426,14,16,12,3UTR,,0,0
hsa-miR-496,NM_001304367,CNBD2,.(((((((((.(((((..((((&))))..)))))))))))))).,768,789,1.0,-21.9,1,0.0007905942,0.544,0.2609059333333333,0.13978647075,-6.618099312767468,18,21,14,3UTR,,0,0
hsa-miR-496,NM_001304533,NKAIN3,(.(((((((((((((((.....&)).))))))))))))).).,11595,11614,1.0,-19.7,1,0.01324754,0.603,0.07120856250000002,-0.010204874999999981,-5.101250328216836,16,19,13,3UTR,,0,0
hsa-miR-496,NM_001305005,SLC5A7,..((((((..((((((((((((&))))))))))))..)))))).,3274,3295,1.0,-22.8,1,0.02974835,0.676,0.8481571999999998,1.0703124748750001,-7.255896845946231,18,21,12,3UTR,,0,0
hsa-miR-496,NM_001305005,SLC5A7,.(((((((((((.((((.....&))))))))))))))).,2587,2603,1.0,-18.9,1,0.006077313,0.676,0.44248916272727273,0.052659580875000035,-5.08245545002336,15,16,15,3UTR,,0,0
hsa-miR-496,NM_001305011,LNPK,((((((((((((((((..((((&)))))))))..))))))....))))).,5223,5250,1.0,-18.6,1,6.389608e-05,0.441,1.953211136363636,1.9173949612499996,-3.937574446201665,20,27,9,3UTR,,0,0
hsa-miR-496,NM_001305163,RSPRY1,.((((((((((.((((...((.&))...)))))))))))))).,2839,2859,1.0,-18.0,1,0.0002160073,0.485,1.2349732500000001,1.291883656875,-7.140128146953473,16,20,14,3UTR,,0,0
hsa-miR-496,NM_001306080,LMO7,((((((((((..((((((....&))))))...)))))))))).,6763,6783,1.0,-18.6,1,0.002880933,0.676,0.03948656799999999,0.04058768475000002,-10.10915223120837,16,20,10,3UTR,,0,0
hsa-miR-496,NM_001306091,INTS6,.((((((..((((((((((...&.)))))))))).....)))))).,4168,4197,1.0,-20.9,1,0.02789357,0.603,2.2627606,3.3960583487499996,-7.163349424783512,16,23,10,3UTR,,0,0
hsa-miR-496,NM_001306147,SEPTIN11,((((((((((((((((......&)))))..))))))).)))).,4229,4249,1.0,-19.5,1,5.078672e-05,0.471,0.11433079684210529,-0.0215788045,-3.937574446201665,16,20,7,3UTR,,0,0
hsa-miR-496,NM_001308006,LIPG,.((((.(((((((((.......&.))))))))))))).,6151,6174,1.0,-18.1,1,0.04834007,0.515,-0.2621823077777778,0.0014402532499999676,-5.927332678853777,13,15,13,3UTR,,0,0
hsa-miR-496,NM_001308031,FER,((((.(((((((.(((......&)))))))))))))).,2100,2115,1.0,-16.6,1,5.737906e-05,0.426,0.5154883,-0.05662988750000002,-9.34574223368038,14,15,14,3UTR,,0,0
hsa-miR-496,NM_001308162,SP140L,((.(((((((....((((((((&))))))))..))))))))).,1963,1983,1.0,-19.6,1,8.489469e-05,0.5,-0.09560174999999999,-0.02089348750000003,-13.812662235701469,17,20,9,3UTR,,0,0
hsa-miR-496,NM_001308163,SP140L,((.(((((((....((((((((&))))))))..))))))))).,1858,1878,1.0,-19.6,1,8.489469e-05,0.5,-0.09560174999999999,-0.02089348750000003,-13.812662235701469,17,20,9,3UTR,,0,0
hsa-miR-496,NM_001308177,NEURL1B,(((((((((((.((((......&.))))))))))))).)).,3206,3242,1.0,-19.5,1,0.0001669464,0.368,-0.9722078916666669,-0.13014591125000008,-7.284377755798021,15,18,13,3UTR,,0,0
hsa-miR-496,NM_001308178,NEURL1B,(((((((((((.((((......&.))))))))))))).)).,3032,3068,1.0,-19.5,1,0.0001669464,0.368,-0.9722078916666669,-0.13014591125000008,-7.284377755798021,15,18,13,3UTR,,0,0
hsa-miR-496,NM_001308242,IL2RA,...((((((((((((.......&)))))))))))).,2907,2920,1.0,-16.9,1,0.01829573,0.618,0.058248900000000076,0.06341738500000006,-6.747589273982352,12,13,12,3UTR,,0,0
hsa-miR-496,NM_001308287,PTPN2,((((((((((((((((......&.))))..)))))))).)))).,3009,3054,1.0,-18.9,1,7.648958e-07,0.485,5.965590842105261,3.7173232999999994,-3.937574446201665,16,21,8,3UTR,,0,0
